id,name,year,release,country,language,rating
d9660062-5ca3-4f8b-ad77-2c5ca48debb4,Elephant Boy,1926,1924-12-31 22:15:18,China,English,4.5
f5dfdeca-84a7-4ec9-aa6d-8cb9492483f4,Wild Hearts Can't Be Broken,1963,2013-04-28 14:24:25,France,Swedish,3.6
f2ceb196-463d-4184-8e12-57b3cea1649a,3-Iron (Bin-jip),1989,1938-11-07 05:48:35,Sweden,Chinese,4.0
b4f80153-2e10-49a4-b395-581763062712,Shanghai Noon,1968,1921-01-14 00:09:10,China,Spanish,4.2
ef3c5885-a11b-464b-97c2-1d79ca66401e,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa),1993,1944-01-08 09:09:53,Japan,Chinese,2.8
47d05f5b-0829-4524-a0ac-36ac2348c264,Immortal Beloved,1985,1975-07-11 00:28:20,France,English,3.3
b6669a48-3bd7-456c-8f23-772f828eb060,"Moon in the Gutter, The (La lune dans le caniveau)",1903,1946-09-19 10:26:09,China,Japanese,4.0
30a3efd4-26d8-4a99-bc80-48d7df37557b,Nazareno Cruz and the Wolf,1952,1964-06-25 16:45:22,China,Japanese,3.0
7ac7bfda-1201-4810-83f1-3ed1b5fc4c10,Betrayal,1904,1953-08-19 02:07:31,Japan,Spanish,4.6
01f266d2-b7c8-4587-b03c-5e601803a57c,Not Safe for Work,1987,1921-06-13 16:25:03,China,Russian,2.0
2876b0ec-d703-46a7-8260-91d39125cce0,"File on Thelma Jordan, The",1955,1989-05-21 11:55:51,Japan,English,3.8
46d74957-ae53-475e-be41-38a26384d845,"Hand, The (Ruka)",1929,1911-04-01 02:23:39,Sweden,Persian,2.6
f6a7601a-b0f0-4155-b111-3de142296298,"Constant Nymph, The",2010,1906-06-13 20:53:11,France,Spanish,2.6
3478874d-2e5f-48e3-8940-467662ffb71a,What Just Happened,2016,1925-09-04 23:31:40,China,Russian,4.1
ee99852e-c0aa-4cf8-9946-58b54a20e304,Super,1900,1942-08-16 10:06:24,China,Persian,1.8
4574bfb1-6b3b-4ecf-873a-0dce04451aca,"Homem Que Desafiou o Diabo, O",1978,1936-11-12 21:05:15,Russia,Russian,3.2
c9fb0b43-5a11-4afe-85ae-1bdb990129aa,"Bride with White Hair, The (Bai fa mo nu zhuan)",1991,2018-03-23 03:53:11,China,French,3.7
58bb7ba1-d8da-4563-a28b-ae5827079f9d,Night of the Living Dead 3D,1993,1913-06-04 04:38:17,China,Swedish,3.4
5fb41c34-aad1-4a89-8401-6ed9004ed998,Scavenger Hunt,1909,1965-07-14 23:51:00,France,Japanese,5.0
a8efc57f-63cb-42d4-9e9a-60969e3ff604,Whisper of the Heart (Mimi wo sumaseba),1923,2002-11-28 03:27:23,Russia,Japanese,1.8
eeb6ccfd-4778-441e-9446-284356b5e725,Arcade,1956,1944-07-21 01:35:44,China,Chinese,1.6
c4beca81-51a3-43a1-b887-12717531223d,Hollow Man,2000,1996-03-05 08:57:48,United States,German,2.4
0fc1cc84-197d-460f-ac75-73d80a11cd24,You Don't Mess with the Zohan,1992,1926-04-06 01:04:04,Iran,German,2.6
6dd66820-760f-460f-88af-4e98148562aa,Sunday in New York,1945,1953-06-08 21:15:28,China,Japanese,1.9
68760410-419d-42a2-b5bf-be328ed9453a,Cops,1966,2000-08-31 16:29:55,China,English,4.0
3871d83b-4681-4c44-8553-9481f4055566,Desperation,1977,1932-01-12 06:36:31,United States,Persian,2.0
b4f9ab48-552a-4c5e-9bcd-d6f47485f399,Good Morning (Ohayô),1961,1947-02-20 05:00:33,China,English,2.0
61a6e0b5-20ce-45ad-a3d1-97255da37cba,"Twelve Chairs, The",1943,1972-07-05 16:38:22,China,English,1.1
399c1468-3c08-4418-980d-9411a84031a9,Silja - nuorena nukkunut,1937,2019-01-09 18:34:17,Russia,Spanish,1.7
3886200c-6afe-4065-8481-22a1431f025a,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes)",1980,1964-07-03 07:44:26,China,Japanese,2.2
0da26972-652f-4749-a2f1-efbab55c9496,"Film with Me in It, A",1972,1912-11-27 10:08:03,United States,Russian,2.1
5b3786e9-6002-4a8f-9269-551bd7b8f9cd,Pearl Jam Twenty,1977,1976-04-05 05:52:35,China,French,2.4
c8c08047-b73d-407d-b564-57b7593eb2d3,Brief Interviews with Hideous Men,1978,2008-01-02 19:25:08,China,German,4.8
cf48a2bd-728e-4260-9954-e061674378e8,Cloudy with a Chance of Meatballs,1926,1912-03-17 10:24:36,Sweden,French,2.0
abcd3db1-3a17-4b2e-9d3f-c414e33e035a,Prime Suspect: Inner Circles,1957,1933-07-31 14:32:14,Sweden,Japanese,3.3
5b17df0d-0552-4a6b-91ee-0eb8951176f5,Once You're Born You Can No Longer Hide (Quando sei nato non puoi più nasconderti),1912,1916-01-19 06:40:33,China,Swedish,4.1
a2bbe4de-c324-497e-a7b7-16027e072a2c,"Christmas Carol, A",2002,1978-09-24 23:54:55,Germany,Russian,4.3
5bbca214-428d-42b6-9342-e1d6e1d665c2,"Mission, The",1963,1948-09-11 21:53:26,China,Russian,4.8
6037b642-9140-4681-980a-27f174272efb,Going Clear: Scientology and the Prison of Belief,1923,1923-01-02 14:48:08,Japan,English,3.0
0ea60d76-aa55-4fd8-9c0e-35c3604a78b2,Daens,1946,1979-10-29 20:00:06,China,Japanese,2.1
0b8ebae3-e963-42f9-9796-26ec21363320,Ghost Machine,2008,1958-04-05 07:13:18,China,Spanish,4.5
0ed73c2f-6672-489c-9a3e-f2e2c90e5a6e,"Mark, The",1969,1901-09-17 17:43:31,United States,English,1.7
71f78b73-ea2d-49d1-b922-e6896b6bbf9c,"Carpenter, The",1981,2005-09-12 22:25:12,Japan,French,2.5
7cf9bd2e-2894-4d10-9dcc-9c88f3dd90fb,The Brave Little Toaster Goes to Mars,1953,1978-04-17 15:27:52,China,German,4.6
3bdccda9-fe40-46ef-8a2c-ba8658753d4c,Suspicious River,1916,2009-09-17 02:58:09,China,Persian,1.4
a30ca7c5-6baa-4dea-8265-6e8576a25f10,Pornstar: The Legend of Ron Jeremy,1953,1939-08-10 05:46:57,China,German,2.0
bdbc78f5-3486-4437-be2b-130a4c6758b8,Versailles,1943,1925-03-17 10:50:09,France,Persian,3.3
1e233c55-012d-4550-8d4e-008682fcff4b,Begone Dull Care,1965,1952-12-19 11:33:19,France,English,2.3
0e3b0ca1-62d4-491a-a28f-0e637a4f8283,"Child, The (L'enfant)",1932,1910-11-14 22:27:21,Japan,Spanish,3.9
1a63edc0-fca5-4d0f-abad-06470fc3ea95,Mad Love (Juana la Loca),1969,1939-04-14 02:39:24,Russia,English,4.7
7cabf96a-5d5b-4b3d-81b2-e65256ee2fd7,D.A.R.Y.L.,1958,1953-10-03 02:44:43,China,German,4.7
fd64ea51-f43a-4497-b4e8-1257dc08bc40,Days and Nights,2000,1927-12-19 12:03:27,Sweden,Russian,4.7
dfb0d621-bf16-4454-8050-0004445ffeaf,Taste of Cherry (Ta'm e guilass),1913,1993-02-22 12:24:17,France,English,4.8
03239aeb-574e-4d5d-9a62-3abcfaea9095,The Butterfly Effect 2,1986,1918-06-01 20:10:24,Russia,Persian,2.0
863262f5-b1a0-47ce-a1f7-1be310f88f94,"Good Wife, The",1918,1970-08-20 04:18:04,Russia,Japanese,3.1
e449eed6-c8b2-4fa9-8983-4d040f3d50f9,A Husband of Round Trip,1972,2013-06-14 21:44:40,Sweden,Japanese,4.8
20804757-23fb-400d-a339-ea5857e7af41,Homeboy,1971,1983-09-08 01:41:17,China,English,3.4
de72552b-db6e-49de-8b2e-ed2346ced01e,Hansel & Gretel Get Baked,1956,2019-03-05 05:25:53,United States,Chinese,2.7
08fcb1bd-ce60-47c5-bf36-df6a4e0d9fe7,Pulling Strings,1976,1914-09-12 21:32:44,China,English,1.8
ff879d1c-35e9-46f2-98c3-7e627b9e8902,Love & Sex,1949,1971-04-14 10:14:55,China,Japanese,2.2
5ba711d2-a490-4cc8-afbf-0b41191439ca,Fullmetal Alchemist: The Sacred Star of Milos,1982,1922-05-23 20:35:15,China,English,1.2
777c512b-2901-4a50-881c-f6287df13d31,Last Exit to Brooklyn,1924,1940-03-04 17:02:08,Sweden,Chinese,1.6
4f594052-2788-4a6e-84e2-d73a7eccfc6e,Zanjeer,1996,1995-11-24 09:01:38,United States,Russian,2.4
0a49ffd7-1b43-4379-872d-0a4d9a0fcaab,Vic+Flo Saw a Bear,1977,1965-11-03 10:49:30,France,German,3.0
32a65014-90bb-473d-85f4-6c7f0e36f63d,For the Boys,1950,1918-09-23 17:25:07,China,English,2.5
c54255c9-54d6-4d59-90eb-247ad6918ad2,Nasty Old People,1953,2016-08-26 02:55:36,China,Persian,2.5
8b1c0f1c-4aae-490d-bf10-51412bada919,Boys (Drenge),1996,2007-05-28 00:00:22,China,Chinese,1.8
59d26494-d9da-4fc0-9237-5680541c96de,Hunger (Sult),1981,1995-01-06 22:18:01,France,Chinese,4.4
84e6fb80-5a95-4eaa-b216-b59d50d36eac,"Tsatsiki, Morsan och Polisen",1994,1978-05-03 11:01:52,China,Russian,1.6
1ae91f25-7bd3-42bd-9254-cfebedaacbec,Lone Wolf and Cub: White Heaven in Hell (Kozure ôkami: Jigoku e ikuzo! Daigorô),2012,1962-09-06 02:02:35,China,French,3.0
6daa4450-de80-4aa9-8f2f-bb1ca2bec53d,Futurama: Into the Wild Green Yonder,1996,1981-03-12 16:25:02,China,English,4.1
6e0dbb1d-49fc-47af-b424-c8d958f3494f,Musicwood,2000,1955-01-04 14:30:07,Russia,Chinese,4.7
38884da5-b283-4ef3-a341-3b0698853aef,"Streetcar Named Desire, A",1979,2004-12-25 02:52:54,China,Swedish,1.6
8250e7a3-40f7-4a39-a401-746304634d0a,Henry's Crime,1930,1938-07-18 21:24:00,Russia,Swedish,1.6
e94b9514-0a3d-42ae-9495-047514a01c6c,"Infidel, The",1951,1936-10-06 02:24:48,Russia,French,1.5
e39d21c7-cfe9-48e6-8ab8-222db8e48e36,Proxy,1910,1901-02-23 07:45:50,Russia,Swedish,2.9
aea27f85-6091-46b2-8a09-a3ad24180369,"Strongest Man in the World, The",1922,1934-12-17 00:04:51,China,French,1.5
622d60e2-b592-40e0-85d8-1c82dd2eb353,North (Nord),1923,2014-12-09 08:24:51,China,French,1.2
d11e83ff-0998-4634-8a31-1545048d3dfc,"Castle of Sand, The (Suna no utsuwa)",1941,1920-09-16 01:13:51,Russia,Chinese,3.9
428ec6f3-4c17-46b2-bc3a-6dfc9c043562,City Island,1991,1985-10-03 11:42:39,China,Chinese,2.2
845988ce-ef0e-40d6-888a-0050484ba794,Drillbit Taylor,1900,1976-12-14 13:25:54,China,Russian,1.3
106cbeee-8ca9-4f47-b285-d7a6fbedc2fe,The End,1921,2000-03-15 03:50:36,Russia,Japanese,2.3
b78882f3-6173-4b86-95fe-0243a94bbab6,Q: The Winged Serpent,1979,1908-12-24 11:02:04,Sweden,German,4.2
86969de9-1a21-40a6-b466-5cbc833391b5,"Story of Temple Drake, The",1937,1961-08-01 22:16:01,Russia,French,1.1
1fbbc068-0a38-4002-965c-51f02f7d1aeb,"Witchfinder General (Conquerer Worm, The)",1992,1954-08-14 03:42:59,China,Japanese,3.4
dab8b277-6acd-40fa-88e0-ef7e5fb4220e,Charlie Wilson's War,2017,2005-06-17 05:11:07,France,Japanese,2.8
9a6f27c4-271e-4b35-802c-d9c3d9237589,Fly Me to the Moon,1907,2003-12-05 05:14:18,China,German,4.5
7869b16b-73dc-4635-a1e2-a2aa09fd782c,Prophecy,1926,1973-01-09 00:45:24,China,Spanish,4.8
3744f448-ae10-4751-b07c-9bf63a06927b,Panther,1989,1957-10-12 16:22:03,Iran,Spanish,4.3
0ee2c431-379b-4c52-b4bf-fadf53665422,Fara,1975,1986-10-24 23:24:50,China,German,1.3
a06843a0-ea26-44a9-9472-67de8920806c,Xala,1983,1945-05-11 14:42:36,United States,Russian,1.6
681e3f6f-6240-4961-86ec-0222c5187940,"Third Part of the Night, The (Trzecia czesc nocy)",1954,1933-01-28 01:43:37,Russia,Persian,1.9
cc8523b5-5c51-4fa6-a569-2cd0c12d73c5,Cosmopolis,2012,1979-10-03 00:58:23,Russia,German,4.8
34c2a02c-84c1-4f55-99e1-fa41878a4b18,"Souler Opposite, The",1918,1909-07-13 19:49:54,China,French,4.6
054c6d8f-362e-43f9-b4f4-3debb0931bea,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1952,1941-07-26 18:10:52,Russia,Swedish,3.5
dc92eeb2-e0b2-4ff1-8762-85451e4b4565,Playing God,1961,1965-06-30 06:01:13,China,Swedish,4.9
39e76d27-c715-4e6f-970a-ff7403d326ec,Chronicle of a Summer (Chronique d'un été),1969,1907-08-28 19:41:58,China,Swedish,1.5
607124d3-2a7e-4a3f-a5c5-6e92fe67f5b6,"English Patient, The",1965,1943-01-13 02:36:45,Russia,Persian,1.4
27c366a8-63a3-4109-8404-402498564911,"400 Blows, The (Les quatre cents coups)",1953,1920-12-25 04:17:58,Japan,English,3.3
87f8e56a-9684-44d9-952d-912a55fefbdf,Goldfinger,1917,1953-10-24 00:07:08,China,German,3.4
53cdd4eb-1cbf-4e09-aaa6-0b5086b8db69,Teacher's Pet,1905,1986-09-03 18:48:35,China,Swedish,1.0
293678ef-306d-41cf-ba8d-41f7625d6197,Loving Leah,1908,1948-11-20 10:48:06,China,Swedish,4.9
ebaaf88b-a483-4666-b67c-09d83a784dfc,Caesar (Julius Caesar),2015,2006-10-12 18:40:10,China,Japanese,3.5
d65f824f-5d25-4748-b149-98f026204402,"Shadow Dancer, The (Shadows in the Sun)",1977,1988-09-06 00:45:50,China,Spanish,3.2
dbec76ff-d8d3-4002-8d82-f616e85c69d7,"Big Boss, The (Fists of Fury) (Tang shan da xiong)",1908,1913-07-29 16:16:31,China,Spanish,4.5
3ee78fe6-2eec-4228-b137-bb61cdd23951,Fat Head,2003,1948-07-23 04:20:01,China,Japanese,2.9
9ce5455d-844b-4d4e-a131-0def4380af92,Au Hasard Balthazar,1947,1994-11-06 13:43:47,China,Chinese,2.4
2c389f16-ac73-4a3d-b3e4-c4c421417824,Lakota Woman: Siege at Wounded Knee,1902,1934-10-01 00:11:05,Russia,Swedish,1.7
157c4dd7-a08f-43cd-acdf-3540a227da41,"Draughtsman's Contract, The",1978,1901-01-02 04:00:27,China,Japanese,3.3
37fd00a0-4bb6-41ec-9e75-e0a2b4129cda,Falcon Rising,1935,2007-04-26 21:21:03,Russia,French,3.0
f783c30c-c47e-42f2-97c2-20b3693303fe,That Old Feeling,1914,1957-11-30 10:45:30,Russia,Spanish,1.4
97610ded-7d99-4ba0-a334-1961f4e7f622,North (Nord),1915,1918-01-12 03:40:10,Japan,Chinese,2.8
7113f554-0838-4c0b-ad3f-2412a17620ed,One Piece Film: Strong World,1989,1971-06-25 21:52:44,France,French,2.3
0ea5318f-9cd4-46d1-9848-c59b8c1b3d5d,Passion Play,1988,1949-09-09 11:13:09,United States,German,2.1
694d041f-e5b0-4f5e-a617-da52709d22c0,I Love Trouble,1981,1905-08-05 20:19:47,China,English,1.4
e5e134b6-f83a-4f94-8e38-2c4371ca9c38,Deep Rising,1993,2012-05-13 23:05:54,China,Chinese,4.3
821bb761-5ed4-40c9-b7b1-4fbadb3a1b93,"Chance of a Lifetime, The",2000,1914-03-31 16:55:45,China,Russian,4.0
6cf04680-44e0-44bd-819a-a41619062bf3,"41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It, The",1948,1917-12-15 10:13:41,Russia,Spanish,4.6
17e58ffa-bb57-4e4d-a6b0-87583d2d2aff,Dug's Special Mission,2006,1931-05-28 23:42:19,China,Spanish,3.9
e9e8f12c-d666-4ed7-8714-c4cf3cd4c5d9,FC Venus,1911,2002-10-16 17:36:34,Japan,Japanese,2.0
23919f69-1674-4cf6-b565-4add382e33a5,"Cider House Rules, The",2013,1997-01-10 23:31:36,China,English,3.9
eb0d70c7-c802-40ad-b454-4c55fc1e9177,"Frighteners, The",1911,2016-03-11 22:01:19,China,French,1.9
09efd312-7ee5-4cd8-bcec-6b4828cfaabf,"Sheepman, The",1919,1936-08-18 17:30:02,United States,English,4.4
b9dc2900-8992-4d0d-9323-5ddcbc09f9be,Very Annie Mary,2015,1918-07-16 21:12:22,China,Persian,1.3
a336e6de-af2a-49ee-befc-b89cb1cc786b,Le Mans,1937,1944-06-30 17:56:45,China,Spanish,1.7
ceefd335-2f84-4aca-b4ea-6c88aa4c4dde,"Way I Spent the End of the World, The (Cum mi-am petrecut sfarsitul lumii)",1946,1928-02-21 03:01:56,France,Chinese,4.0
052a75ed-2279-4a32-be59-5a37f6484919,"Adventures of Mark Twain, The",1911,2009-07-30 09:54:22,China,Japanese,2.6
79b5a61e-456e-48c5-836e-648c95ab32b2,"Last Taboo, The",1995,2016-12-16 02:23:33,Russia,Japanese,1.2
87acd3c7-122f-424e-9762-8b45eed0b3a1,Cross of Iron,1939,2011-05-29 07:36:50,China,German,3.2
60e070f6-0598-46c5-b25e-b65576399edc,"Raven, The",1920,1985-06-19 01:07:07,China,Swedish,4.0
6744706f-29c3-442b-8499-84fd5718f354,"Journey, The",1961,1925-04-21 17:56:48,Russia,English,4.7
50822666-5c12-4963-b89a-8dab561ff891,Investigating Sex (a.k.a. Intimate Affairs),1964,1915-04-18 23:54:09,Sweden,French,1.6
bbdb6753-f32e-49a0-9ab4-936ac9509d76,Bird of Prey,1977,1905-10-01 12:16:28,China,Japanese,2.8
68b9a6cc-4e15-4c86-bd8b-1f5a1ae32123,Eat a Bowl of Tea,2018,1998-08-18 06:03:47,Russia,Spanish,4.7
6853b87b-95be-4b22-ab96-d3ecec1c100a,Big Star: Nothing Can Hurt Me,1934,1904-05-23 22:19:12,Russia,Spanish,3.1
d9683418-c272-48f6-8a65-cf1030484f41,Boy Interrupted,1936,1919-08-27 08:16:34,Japan,Russian,4.9
6617f9ad-c146-4cc6-a5a7-b61ee10dac81,"Ten Shrews, The (Kymmenen riivinrautaa)",1975,1965-05-16 06:23:22,France,Chinese,4.7
921c2e5b-69ee-4270-8b77-b560f7ff71d9,It's Alive 2: It Lives Again,1985,1938-03-01 11:53:39,China,Swedish,2.3
1bf44521-fae3-4f32-8b6a-1c20123f0a0a,Mark of the Cop,2004,1989-12-21 05:35:02,Russia,Persian,2.8
daf0f56f-a449-4e39-8c2f-21cc9f984b49,Tuvalu,2020,1926-01-06 19:44:39,Sweden,Russian,4.4
e38b81f9-f8fe-4e2b-b70f-aeb19d50ce36,The Joy of Living,1940,2012-09-09 09:39:26,China,Spanish,2.9
962fb370-d51d-4445-9624-f59c5ae1291c,Viagem a Portugal,1942,1934-01-09 12:26:48,China,Chinese,3.8
02cbbd0b-330c-4ce9-b332-6b642e1ec187,Rudo y Cursi (Rough and Vulgar),1928,1978-01-11 04:35:11,Japan,Swedish,1.5
c6b477c9-9b1c-4f2f-8fe1-a1d08141c189,Swingers,1982,1980-03-01 02:51:17,China,English,1.6
6a944c03-51d5-4657-a854-ef34fd67984a,"Inevitable Defeat of Mister & Pete, The",2012,1947-10-27 05:38:59,United States,French,3.4
e802d99c-97ad-4d18-88d3-1af13bba7a40,Suite Française,1937,1944-08-31 22:54:03,France,Chinese,3.6
